   phi1      Phi     phi2    phase        x        y       ci
10.0731  20.2617  25.8099        1       28  32.0429        1
10.5573  20.0824  26.7693        1     28.5   32.909        1
10.7846   19.515  26.6397        1       28   33.775        1
9.07442  20.5721  27.6833        1     28.5   34.641        1
9.63739   20.434  27.9822        1       28   35.507        1
9.43284  19.2159  28.0081        1     28.5  36.3731        1
9.03161  20.8433  27.7695        1       28  37.2391        1
10.0532  20.0558   29.129        1     28.5  38.1051        1
11.0017  20.6625  28.7579        1       28  38.9711        1
10.8986  20.0015  29.2519        1     28.5  39.8372        1
9.47058  19.9473  30.1141        1       28  40.7032        1
10.1316  20.4354  29.6299        1     28.5  41.5692        1
9.75645  19.7407  28.7191        1       28  42.4352        1
8.85843  19.7291  30.3851        1     28.5  43.3013        1
9.45923  19.7155  29.7191        1       28  44.1673        1
9.37301  20.0007  30.0825        1     28.5  45.0333        1
11.0327  20.0252  30.1718        1       28  45.8993        1
10.5527  19.7888   29.313        1     28.5  46.7654        1
10.2462  20.1696  28.4747        1       28  47.6314        1
8.68885  21.3407  28.3024        1     28.5  48.4974        1
10.2412  18.8732  27.8592        1       28  49.3634        1
10.5362  20.0274  27.5885        1     28.5  50.2295        1
10.0604  19.5125  27.4542        1       28  51.0955        1
10.1078  20.6834  26.8479        1     28.5  51.9615        1
9.78903  20.0868   26.928        1       28  52.8275        1
 9.9166   20.045  26.0071        1     28.5  53.6936        1
10.1834  19.5162   26.211        1       28  54.5596        1
 10.798  19.6206  25.2808        1     28.5  55.4256        1
9.99502  20.0238  25.4217        1       28  56.2917        1
10.6257  20.5572  24.6991        1     28.5  57.1577        1
10.0189  20.1248   24.605        1       28  58.0237        1
9.34161   19.287  23.7302        1     28.5  58.8897        1
 10.262  20.2779   24.688        1       28  59.7558        1
9.57297   19.923  24.5556        1     28.5  60.6218        1
10.0164  19.8481  25.0534        1       28  61.4878        1
9.11151  20.9306   23.323        1     28.5  62.3538        1
11.1409  20.2064  24.3221        1       28  63.2199        1
9.76358  19.2289  24.2172        1     28.5  64.0859        1
10.0793  20.0376  25.2302        1       28  64.9519        1
9.61553  20.0023  25.2749        1     28.5  65.8179        1
10.0428  19.6129  26.4804        1       28   66.684        1
9.88927  19.6814  26.6842        1     28.5    67.55        1
9.97409  20.2461  26.0816        1       28   68.416        1
10.2492  20.3205   26.717        1     28.5   69.282        1
10.2443  19.4799  28.0632        1       28  70.1481        1
10.0933  19.4768   27.846        1     28.5  71.0141        1
9.50872  20.2566  28.8842        1       28  71.8801        1
10.7946  20.0376  29.4412        1     28.5  72.7461        1
9.17498  19.7688  29.8114        1       28  73.6122        1
10.5362   19.284  30.0137        1     28.5  74.4782        1
   10.2  19.1715  29.9936        1       28  75.3442        1
9.54244  20.0811  29.6929        1     28.5  76.2102        1
10.7203  19.8534  29.9579        1       28  77.0763        1
 10.214  19.6176  30.8183        1     28.5  77.9423        1
9.98322  19.6152  30.0738        1       28  78.8083        1
9.60442  19.8008  30.2162        1     28.5  79.6743        1
 9.5907  19.2186  30.5413        1       28  80.5404        1
10.0468  19.4384  29.6324        1     28.5  81.4064        1
9.19257  19.9513  29.5097        1       28  82.2724        1
9.94091  19.3094  29.5509        1     28.5  83.1384        1
9.41424  20.7439  29.0526        1       28  84.0045        1
8.62219  20.5483  27.9445        1     28.5  84.8705        1
10.0006  20.7163  28.0735        1       28  85.7365        1
11.0204  20.0831  27.0199        1     28.5  86.6025        1
9.95878  19.6909  27.6856        1       29 0.866025        1
 10.137   20.159  28.4524        1     29.5  1.73205        1
10.1612  20.4943  28.6465        1       29  2.59808        1
10.1378   20.595  29.2021        1     29.5   3.4641        1
10.9795  19.3267  28.6971        1       29  4.33013        1
10.4815  20.0429  29.2315        1     29.5  5.19615        1
10.6406  20.3996  30.2712        1       29  6.06218        1
9.94347  21.5217  29.3971        1     29.5   6.9282        1
10.4466  19.7336  30.2028        1       29  7.79423        1
9.81179  19.8051   30.346        1     29.5  8.66025        1
11.4915  20.0624  30.2639        1       29  9.52628        1
10.3944  19.1906  29.6101        1     29.5  10.3923        1
10.8123  20.0854  30.1306        1       29  11.2583        1
9.72808  19.9341  28.3794        1     29.5  12.1244        1
9.96052  19.3477  29.3385        1       29  12.9904        1
9.39357  20.2686  28.9828        1     29.5  13.8564        1
9.77749  20.2534  28.2789        1       29  14.7224        1
10.4139  19.8434  27.5294        1     29.5  15.5885        1
10.6225  20.2678  27.5305        1       29  16.4545        1
9.96737  19.3245  27.1711        1     29.5  17.3205        1
10.2593  20.1213  26.7229        1       29  18.1865        1
8.96014  19.3759  25.3893        1     29.5  19.0526        1
9.03477  20.5293  24.8543        1       29  19.9186        1
10.2126  19.3856  25.9461        1     29.5  20.7846        1
9.31337  20.6108  24.3432        1       29  21.6506        1
9.78788  19.9894  24.7953        1     29.5  22.5167        1
8.77692  20.1092  24.0921        1       29  23.3827        1
10.0729  20.1561  24.1106        1     29.5  24.2487        1
9.95745  20.7924   24.157        1       29  25.1147        1
9.72535  19.5809  24.8672        1     29.5  25.9808        1
 10.569  19.2779  24.0234        1       29  26.8468        1
10.1326  19.7129  23.8156        1     29.5  27.7128        1
 9.5039  20.4561  25.1527        1       29  28.5788        1
10.2044  19.4462  24.6043        1     29.5  29.4449        1
9.62977  19.8972  23.7437        1       29  30.3109        1
9.24304  20.4339  25.3182        1     29.5  31.1769        1
11.0165  19.5682  25.5618        1       29  32.0429        1
10.4891  19.4422  26.1523        1     29.5   32.909        1
9.46204    20.25  26.6322        1       29   33.775        1
9.86974  19.9079  27.5101        1     29.5   34.641        1
9.52921  19.1986  27.0672        1       29   35.507        1
9.99299   20.471  28.3427        1     29.5  36.3731        1
10.7882  19.4251   28.654        1       29  37.2391        1
11.1526  19.9919  27.8547        1     29.5  38.1051        1
 10.088  19.3818  28.6356        1       29  38.9711        1
9.95033  20.1323  29.1166        1     29.5  39.8372        1
10.2534  19.8528  30.0142        1       29  40.7032        1
 9.5159  19.8261  29.2629        1     29.5  41.5692        1
9.23979  20.3865   29.381        1       29  42.4352        1
10.7347  19.9091  29.5725        1     29.5  43.3013        1
10.4446  19.4799  30.6298        1       29  44.1673        1
9.00088  19.4196  29.9623        1     29.5  45.0333        1
9.69395  19.7664  29.0972        1       29  45.8993        1
9.91898  19.9235  29.4907        1     29.5  46.7654        1
10.3557  19.5525  29.1366        1       29  47.6314        1
9.42226  20.0818  28.8096        1     29.5  48.4974        1
10.1498  19.9354  27.4167        1       29  49.3634        1
9.89958  20.5958  28.2322        1     29.5  50.2295        1
9.72349  19.0277  27.5085        1       29  51.0955        1
9.70681  19.7046  27.1166        1     29.5  51.9615        1
 9.8032  19.4875  27.1373        1       29  52.8275        1
10.2429  20.4292  25.6327        1     29.5  53.6936        1
10.0077  19.0092  25.5156        1       29  54.5596        1
10.4802  19.6622  25.7713        1     29.5  55.4256        1
10.3451  20.3478  25.6145        1       29  56.2917        1
10.6473  19.6363  25.4384        1     29.5  57.1577        1
 10.215  19.2659  24.7727        1       29  58.0237        1
9.74454  20.2063  24.4816        1     29.5  58.8897        1
10.0033  19.8037  24.6456        1       29  59.7558        1
10.7616  19.1893  24.5697        1     29.5  60.6218        1
9.34948  20.3414  24.2335        1       29  61.4878        1
10.3833  19.9306  24.0986        1     29.5  62.3538        1
9.49287  19.4286  24.1255        1       29  63.2199        1
9.65868  19.9565  25.1013        1     29.5  64.0859        1
9.31213  19.8934  24.3733        1       29  64.9519        1
9.97817  20.3615  25.9319        1     29.5  65.8179        1
  9.529  20.2201  25.9056        1       29   66.684        1
  10.58  20.7152  25.8972        1     29.5    67.55        1
9.89174  19.7346  25.6406        1       29   68.416        1
 10.996  19.4912   26.896        1     29.5   69.282        1
9.48871  20.6391  28.2562        1       29  70.1481        1
9.21669  19.8181  28.0798        1     29.5  71.0141        1
9.81336  20.6544  28.2876        1       29  71.8801        1
9.71699  20.8957  28.9218        1     29.5  72.7461        1
9.98833  21.0544   28.153        1       29  73.6122        1
10.2813  20.3139  29.0887        1     29.5  74.4782        1
10.3214  20.4456  29.0048        1       29  75.3442        1
9.38013  20.0896  29.5705        1     29.5  76.2102        1
 10.242  19.3161  30.7203        1       29  77.0763        1
10.5931   19.712  29.4822        1     29.5  77.9423        1
9.86495  21.1046  30.0129        1       29  78.8083        1
10.6821  19.7982   30.551        1     29.5  79.6743        1
 9.6857  20.5027  29.8228        1       29  80.5404        1
9.50448  19.9142  28.9213        1     29.5  81.4064        1
9.72618   19.974  29.2374        1       29  82.2724        1
10.4105  19.6061   29.264        1     29.5  83.1384        1
10.0384  20.1949  28.4124        1       29  84.0045        1
9.85893    19.87  29.0851        1     29.5  84.8705        1
10.2573  20.0609  27.5887        1       29  85.7365        1
9.68258   20.392  25.8659        1     29.5  86.6025        1
10.2342  20.6866  28.0873        1       30 0.866025        1
10.7816  20.2344  27.1468        1     30.5  1.73205        1
10.0454  19.9763  29.0044        1       30  2.59808        1
10.4509  20.0675  27.8251        1     30.5   3.4641        1
9.86899   19.307  29.5497        1       30  4.33013        1
10.1404  20.9992  29.2453        1     30.5  5.19615        1
9.62844  19.7751  29.6134        1       30  6.06218        1
10.5469  20.4868  30.3231        1     30.5   6.9282        1
9.21063  20.1538  29.8881        1       30  7.79423        1
10.1367  20.6348  30.0077        1     30.5  8.66025        1
10.6207  19.9854   30.873        1       30  9.52628        1
10.8067  19.8601  29.9597        1     30.5  10.3923        1
10.7298  20.0584  30.1889        1       30  11.2583        1
 9.6079  19.1488  30.1514        1     30.5  12.1244        1
10.2939   19.768  28.9815        1       30  12.9904        1
10.3956  20.3093  28.8775        1     30.5  13.8564        1
8.86233  19.2866  27.6751        1       30  14.7224        1
10.1072  20.2362  28.1067        1     30.5  15.5885        1
9.90669  20.2794  28.0302        1       30  16.4545        1
10.3748  19.4018  26.7685        1     30.5  17.3205        1
9.99915  20.0823  26.3081        1       30  18.1865        1
9.78681   19.877  25.8134        1     30.5  19.0526        1
10.7293  20.5804  25.9391        1       30  19.9186        1
9.46873  20.5511  24.8831        1     30.5  20.7846        1
9.98977  20.2477   25.503        1       30  21.6506        1
9.84405  19.2059  23.7944        1     30.5  22.5167        1
9.69001  20.0727  24.2794        1       30  23.3827        1
 10.346  20.0361  24.4807        1     30.5  24.2487        1
10.4531  19.7622  24.5502        1       30  25.1147        1
9.92412  19.3992  24.3923        1     30.5  25.9808        1
10.7994  20.6317  24.6669        1       30  26.8468        1
10.8295  20.8917  24.2137        1     30.5  27.7128        1
9.52024  20.0359  23.5038        1       30  28.5788        1
9.90059  19.4205  24.0281        1     30.5  29.4449        1
9.82501  19.6843  25.4317        1       30  30.3109        1
9.81533  19.2549  25.0765        1     30.5  31.1769        1
 9.1261  20.4933  26.0733        1       30  32.0429        1
9.83944  19.8853  26.0337        1     30.5   32.909        1
10.2544  19.9338  26.4443        1       30   33.775        1
10.4276  18.9956  27.0712        1     30.5   34.641        1
10.2709  20.1062  27.5867        1       30   35.507        1
10.2121  20.6112    28.72        1     30.5  36.3731        1
10.2193  20.4372  29.2458        1       30  37.2391        1
9.77332  18.9982  29.3186        1     30.5  38.1051        1
9.73544  20.9958  30.1192        1       30  38.9711        1
10.0674  20.5501  29.0867        1     30.5  39.8372        1
9.55237  20.1016  29.4819        1       30  40.7032        1
9.54477  20.2454  30.3292        1     30.5  41.5692        1
9.76709  20.2882   30.228        1       30  42.4352        1
10.2248  20.2411  29.5519        1     30.5  43.3013        1
10.8724  20.2305  29.3448        1       30  44.1673        1
10.8025  19.9092  30.4513        1     30.5  45.0333        1
9.74577  20.0147  29.7706        1       30  45.8993        1
9.88318  20.3554  28.9919        1     30.5  46.7654        1
10.4552  20.1524  29.4142        1       30  47.6314        1
10.2421  20.1969  27.7433        1     30.5  48.4974        1
9.75718  20.2756  27.9927        1       30  49.3634        1
 10.027  20.7318  28.0634        1     30.5  50.2295        1
9.53847   20.529  28.1507        1       30  51.0955        1
10.0359  20.8776  26.8465        1     30.5  51.9615        1
 11.098  19.3485  25.9569        1       30  52.8275        1
9.57923  20.3325  25.6409        1     30.5  53.6936        1
9.24033  19.7963  25.8122        1       30  54.5596        1
10.2601  20.0848  25.3952        1     30.5  55.4256        1
9.75566  19.8115  24.8575        1       30  56.2917        1
10.1386  20.9844  24.4745        1     30.5  57.1577        1
9.91167  20.0192  23.5738        1       30  58.0237        1
10.6199  19.7807  24.1995        1     30.5  58.8897        1
9.61067  20.1934  24.2624        1       30  59.7558        1
10.2301  19.3809  23.2237        1     30.5  60.6218        1
10.4293  19.8584  24.1817        1       30  61.4878        1
9.81612  19.9328   23.429        1     30.5  62.3538        1
10.5777  20.1311  24.2226        1       30  63.2199        1
 9.6009  20.0251  23.7266        1     30.5  64.0859        1
9.99991  20.6465  24.5671        1       30  64.9519        1
11.0378   20.168  25.0972        1     30.5  65.8179        1
9.61627  19.7845  25.8758        1       30   66.684        1
9.65057   19.383  25.4121        1     30.5    67.55        1
9.47143  20.3318  26.7399        1       30   68.416        1
10.1913  20.0299  26.8448        1     30.5   69.282        1
9.95555  20.3027  26.5874        1       30  70.1481        1
 9.3981  20.3759  26.6363        1     30.5  71.0141        1
10.0013  20.4348  28.2997        1       30  71.8801        1
9.11441  20.3499  28.1322        1     30.5  72.7461        1
9.56588  19.5668  28.8164        1       30  73.6122        1
10.0362  19.3338  29.1207        1     30.5  74.4782        1
9.98427  19.8505  29.1665        1       30  75.3442        1
10.2084  20.1673  30.3528        1     30.5  76.2102        1
9.87826  19.7703  29.5811        1       30  77.0763        1
9.72076  19.6031  29.5256        1     30.5  77.9423        1
9.96913  19.9724  29.5504        1       30  78.8083        1
9.66092  20.2928  30.1263        1     30.5  79.6743        1
9.47621  19.7244  28.9401        1       30  80.5404        1
 10.355  20.1188   29.103        1     30.5  81.4064        1
9.64769  19.7631  29.2561        1       30  82.2724        1
9.41948  20.3712  29.7919        1     30.5  83.1384        1
10.6813  21.0263  28.1852        1       30  84.0045        1
9.30023  20.9462  27.9028        1     30.5  84.8705        1
10.0749  19.7957  28.0386        1       30  85.7365        1
10.2887  19.2899  27.6437        1     30.5  86.6025        1
 10.011  19.5373  27.7111        1       31 0.866025        1
11.0633  20.1511  27.3225        1     31.5  1.73205        1
10.5539  19.8346  27.7644        1       31  2.59808        1
10.2769  20.1588  27.4915        1     31.5   3.4641        1
10.2694  19.3736  29.1926        1       31  4.33013        1
10.0562  19.6452   29.999        1     31.5  5.19615        1
8.94432  20.1514  29.9411        1       31  6.06218        1
9.42025   20.123  30.4392        1     31.5   6.9282        1
10.8068  19.6336  29.8228        1       31  7.79423        1
9.84136  20.2927  31.0509        1     31.5  8.66025        1
9.54085   19.534  30.4784        1       31  9.52628        1
 9.9094  20.1158  30.2349        1     31.5  10.3923        1
10.5559  20.2112  29.2495        1       31  11.2583        1
9.94836  20.7989   29.836        1     31.5  12.1244        1
9.16319  20.0825  29.0172        1       31  12.9904        1
10.2281  19.9096  28.5179        1     31.5  13.8564        1
9.61703  19.4505  27.6595        1       31  14.7224        1
  9.854   20.258  27.5612        1     31.5  15.5885        1
10.2493  19.8245  27.5723        1       31  16.4545        1
9.33735  19.5967  26.3767        1     31.5  17.3205        1
9.55023  20.5781  26.1472        1       31  18.1865        1
9.31991  20.5945  25.7875        1     31.5  19.0526        1
10.1031  20.4293  24.6359        1       31  19.9186        1
 8.9422  20.4708  26.1231        1     31.5  20.7846        1
9.14941  19.8035  25.3329        1       31  21.6506        1
10.3877  20.4477  24.9772        1     31.5  22.5167        1
10.2594  19.1398   23.975        1       31  23.3827        1
9.96572  19.4519  23.1341        1     31.5  24.2487        1
10.1016  19.6609  23.0591        1       31  25.1147        1
10.1971  20.6126  23.5522        1     31.5  25.9808        1
9.55449  20.3542  24.0339        1       31  26.8468        1
10.7042  19.8766  24.2466        1     31.5  27.7128        1
9.59308  20.2273  24.2156        1       31  28.5788        1
10.6071  19.2995   25.016        1     31.5  29.4449        1
9.47307  20.7298  25.3029        1       31  30.3109        1
9.16023  21.3675  24.3983        1     31.5  31.1769        1
 9.3412  20.3246  25.2455        1       31  32.0429        1
9.88076  20.3319  26.5689        1     31.5   32.909        1
9.76173  20.1892  26.3139        1       31   33.775        1
10.4277  19.9469  27.8961        1     31.5   34.641        1
9.66902  19.7539  27.2782        1       31   35.507        1
10.8804  19.9646  26.0389        1     31.5  36.3731        1
9.64896  20.1009  28.5726        1       31  37.2391        1
10.1667  19.9664  28.1928        1     31.5  38.1051        1
10.6229  20.5542  28.0854        1       31  38.9711        1
10.6186  20.7711  28.5503        1     31.5  39.8372        1
9.87007    20.81  29.1512        1       31  40.7032        1
 9.6887  19.9837  29.8949        1     31.5  41.5692        1
9.54023  20.0374  30.1698        1       31  42.4352        1
9.69905  19.9484  29.5164        1     31.5  43.3013        1
9.28584   19.818   28.955        1       31  44.1673        1
10.3549  19.5907  29.9518        1     31.5  45.0333        1
10.8939  20.0359  29.6935        1       31  45.8993        1
10.1624  20.3759  29.2931        1     31.5  46.7654        1
10.5098   19.675  29.1974        1       31  47.6314        1
9.01468  20.9592  28.9174        1     31.5  48.4974        1
10.6394  20.4887  28.8274        1       31  49.3634        1
10.1951   19.541  28.2407        1     31.5  50.2295        1
8.87671  20.1336  27.7462        1       31  51.0955        1
10.0396  20.2735  27.4463        1     31.5  51.9615        1
 9.5815  19.8025  26.9429        1       31  52.8275        1
9.78484  19.9586  26.1263        1     31.5  53.6936        1
9.22631  20.4639  24.9051        1       31  54.5596        1
10.1015  20.6787   25.253        1     31.5  55.4256        1
9.50413   20.135  25.2166        1       31  56.2917        1
10.4784   19.777  24.2365        1     31.5  57.1577        1
10.2012  20.0768  24.8368        1       31  58.0237        1
9.57992   20.687  24.1706        1     31.5  58.8897        1
9.47293  20.4788  24.2097        1       31  59.7558        1
9.73915  20.1735  23.8444        1     31.5  60.6218        1
10.1194  19.8348   23.941        1       31  61.4878        1
9.99238  20.5584  23.6767        1     31.5  62.3538        1
10.8065  20.4849  23.6868        1       31  63.2199        1
11.2238  20.6422  24.6018        1     31.5  64.0859        1
10.0771  20.2531  25.0883        1       31  64.9519        1
10.6433   20.601  25.4823        1     31.5  65.8179        1
10.8823  20.1167  25.9174        1       31   66.684        1
9.18213  19.9145  26.6064        1     31.5    67.55        1
9.89698  19.6139   27.061        1       31   68.416        1
10.2558  20.5736  26.9354        1     31.5   69.282        1
9.22511  19.7481  27.1326        1       31  70.1481        1
  9.905  20.5125  28.8348        1     31.5  71.0141        1
10.6825  19.9357  27.7311        1       31  71.8801        1
10.1992   19.953    28.73        1     31.5  72.7461        1
11.0163  19.6718  28.5666        1       31  73.6122        1
10.1332  19.9796  29.1661        1     31.5  74.4782        1
 10.036  20.5672  29.1413        1       31  75.3442        1
9.88066  19.6416  29.1537        1     31.5  76.2102        1
 9.7779  19.7757   29.291        1       31  77.0763        1
10.8443  20.6487   30.032        1     31.5  77.9423        1
9.39364  20.3322  28.4483        1       31  78.8083        1
 10.275  19.1169  30.1209        1     31.5  79.6743        1
10.2084  21.0116   30.025        1       31  80.5404        1
9.47722   19.435  29.2645        1     31.5  81.4064        1
9.93329  19.7537  28.5913        1       31  82.2724        1
10.5146  19.7581  28.3222        1     31.5  83.1384        1
9.77952  19.4862  28.0955        1       31  84.0045        1
9.88471  20.0604  28.1842        1     31.5  84.8705        1
9.75093  20.7954  27.6144        1       31  85.7365        1
10.4679   20.044  27.3255        1     31.5  86.6025        1
10.4368  20.5162  27.4224        1       32 0.866025        1
9.41733  19.8604  27.2129        1     32.5  1.73205        1
9.36569  19.2388  28.1805        1       32  2.59808        1
9.96911   20.969  28.8524        1     32.5   3.4641        1
 9.4538  20.2792  29.7241        1       32  4.33013        1
10.2947   19.642  30.1029        1     32.5  5.19615        1
10.3261  20.1934  30.2621        1       32  6.06218        1
9.95336  20.4719  30.0932        1     32.5   6.9282        1
9.98823  19.5681  30.3218        1       32  7.79423        1
9.47285  19.8342  30.6941        1     32.5  8.66025        1
9.81178   20.139  29.4382        1       32  9.52628        1
9.86935   19.187  29.8595        1     32.5  10.3923        1
9.93567  20.9144   29.564        1       32  11.2583        1
10.3469  20.8047  28.9691        1     32.5  12.1244        1
9.81758  20.9398  29.7842        1       32  12.9904        1
10.6497  20.3324  29.2945        1     32.5  13.8564        1
10.5732  20.1776  27.6048        1       32  14.7224        1
9.95615  19.6263  28.5669        1     32.5  15.5885        1
9.92543  19.7297  27.4327        1       32  16.4545        1
10.5192  19.6946  27.2293        1     32.5  17.3205        1
10.5047  19.9193  26.1164        1       32  18.1865        1
  9.412   20.721  26.6483        1     32.5  19.0526        1
 9.6767  20.8304  26.3269        1       32  19.9186        1
9.93782  19.8618  25.5636        1     32.5  20.7846        1
9.90914  19.8519  25.3852        1       32  21.6506        1
10.0311  19.4035  24.3888        1     32.5  22.5167        1
9.94029  19.8946  23.4868        1       32  23.3827        1
9.41474  19.4588  24.0557        1     32.5  24.2487        1
8.83902  20.2987  23.4734        1       32  25.1147        1
 10.925  20.2823  24.0757        1     32.5  25.9808        1
10.0269  19.6336   24.092        1       32  26.8468        1
10.2138  20.1856  24.5271        1     32.5  27.7128        1
10.7806  19.7111  23.7685        1       32  28.5788        1
10.0072  19.4287  24.5666        1     32.5  29.4449        1
10.3285  18.9128  24.6993        1       32  30.3109        1
9.70239  20.2104  25.2129        1     32.5  31.1769        1
 9.9747  19.4599  25.4868        1       32  32.0429        1
9.29282  18.8638  25.3828        1     32.5   32.909        1
9.67563  19.1735   26.802        1       32   33.775        1
9.70706  19.7946  26.4503        1     32.5   34.641        1
9.71734  20.1467  27.5596        1       32   35.507        1
9.44631  20.0508  27.3824        1     32.5  36.3731        1
10.4635  19.9969  28.1145        1       32  37.2391        1
9.57962  20.3949  29.3866        1     32.5  38.1051        1
9.76793  20.4451  29.6134        1       32  38.9711        1
10.0207  19.7874  29.8208        1     32.5  39.8372        1
 10.368  20.0954  28.7713        1       32  40.7032        1
10.4841  21.1783  29.6917        1     32.5  41.5692        1
9.78612  20.9589  29.3667        1       32  42.4352        1
9.37818  20.4989  30.0332        1     32.5  43.3013        1
9.89526  20.5429  30.5934        1       32  44.1673        1
9.35051  20.5061  30.0618        1     32.5  45.0333        1
10.1821  19.0909  30.1542        1       32  45.8993        1
10.4419  19.6303   30.589        1     32.5  46.7654        1
9.77175  20.3474  28.7207        1       32  47.6314        1
9.99405  20.4925  29.3929        1     32.5  48.4974        1
10.1961  19.3686  28.6833        1       32  49.3634        1
10.4833  20.0292  27.8536        1     32.5  50.2295        1
10.0353  19.6808  27.3757        1       32  51.0955        1
9.95827  20.5352   27.707        1     32.5  51.9615        1
10.1469  20.3655  26.7914        1       32  52.8275        1
10.8865  19.9351  26.0062        1     32.5  53.6936        1
9.49827   20.726  26.6825        1       32  54.5596        1
10.9453  20.4993  25.6173        1     32.5  55.4256        1
10.6569  20.2179  24.5162        1       32  56.2917        1
9.98604  20.0329  24.1494        1     32.5  57.1577        1
10.5407  19.7655  23.7135        1       32  58.0237        1
10.2845  19.7886  23.9223        1     32.5  58.8897        1
10.1039  19.7094  24.4389        1       32  59.7558        1
9.37886  20.0172  23.4955        1     32.5  60.6218        1
9.99205  19.3121  24.6864        1       32  61.4878        1
9.53292  19.4649  23.8729        1     32.5  62.3538        1
9.04509  19.9796  23.9763        1       32  63.2199        1
10.5058  19.9967  23.9518        1     32.5  64.0859        1
9.54533  19.3627  25.6551        1       32  64.9519        1
10.0064  19.4743  24.7069        1     32.5  65.8179        1
9.74488  19.7461  24.7248        1       32   66.684        1
9.98146  19.8824   26.913        1     32.5    67.55        1
11.1532  20.4386  26.9947        1       32   68.416        1
 8.7432     20.7  27.0459        1     32.5   69.282        1
9.99674  20.1358  28.0749        1       32  70.1481        1
9.21902  19.1974    28.32        1     32.5  71.0141        1
9.90195  20.9645  28.7919        1       32  71.8801        1
9.48026  19.8301  28.3276        1     32.5  72.7461        1
9.71636  20.0206  28.9723        1       32  73.6122        1
 9.5869  19.5792  29.4347        1     32.5  74.4782        1
9.55583  19.1461  29.7829        1       32  75.3442        1
9.55399  19.0789  30.8049        1     32.5  76.2102        1
10.2032  20.8564  30.1043        1       32  77.0763        1
9.52307  19.2678  30.2917        1     32.5  77.9423        1
9.44657   19.901  30.3438        1       32  78.8083        1
9.35887  20.4126  29.8401        1     32.5  79.6743        1
9.95862  20.0383  30.0117        1       32  80.5404        1
9.41549  20.3646   29.155        1     32.5  81.4064        1
 10.659  19.9311  29.5553        1       32  82.2724        1
9.66756  19.6799  29.1727        1     32.5  83.1384        1
10.6339  19.4855  27.8525        1       32  84.0045        1
9.47458  20.1254   28.727        1     32.5  84.8705        1
10.3989  19.8828  27.9776        1       32  85.7365        1
9.41976  19.4888  27.6988        1     32.5  86.6025        1
9.53798  19.9144  28.4396        1       33 0.866025        1
10.7805  18.7883  28.1393        1     33.5  1.73205        1
10.3842  19.9301  28.2396        1       33  2.59808        1
10.4957   19.495  29.1121        1     33.5   3.4641        1
9.55584  19.8193  29.2229        1       33  4.33013        1
9.43108  20.6336  29.2196        1     33.5  5.19615        1
10.5915  18.6595  30.3428        1       33  6.06218        1
9.88711  19.7375   30.574        1     33.5   6.9282        1
 9.9068  20.1503  30.7518        1       33  7.79423        1
10.0816  20.9712  30.2071        1     33.5  8.66025        1
9.88499  19.9061   29.502        1       33  9.52628        1
10.4807  19.3499  29.0997        1     33.5  10.3923        1
9.88739  20.4468  29.8721        1       33  11.2583        1
10.0133  19.6519  29.9621        1     33.5  12.1244        1
9.81111  20.0753  28.9229        1       33  12.9904        1
10.4147  20.5453  29.2617        1     33.5  13.8564        1
11.1657  19.9613  28.3733        1       33  14.7224        1
 9.6306  20.0121  27.7664        1     33.5  15.5885        1
10.0439  20.0615   28.042        1       33  16.4545        1
  9.707  20.2465  27.2435        1     33.5  17.3205        1
9.32596  19.4335   26.769        1       33  18.1865        1
9.87735  19.5826  26.2463        1     33.5  19.0526        1
9.97667  20.3165  25.0486        1       33  19.9186        1
9.94589  19.8132  25.8483        1     33.5  20.7846        1
9.45288  20.4483  25.0362        1       33  21.6506        1
10.2795  19.7666  24.4176        1     33.5  22.5167        1
10.3901  20.4058  25.5103        1       33  23.3827        1
9.94294   20.019  24.6819        1     33.5  24.2487        1
10.5281   19.125  25.0264        1       33  25.1147        1
10.2272  19.6394  24.8249        1     33.5  25.9808        1
10.7071  20.2378  25.1899        1       33  26.8468        1
10.3765  21.3677  24.8252        1     33.5  27.7128        1
9.86274  19.4484  25.4049        1       33  28.5788        1
9.90868  19.4612  24.5871        1     33.5  29.4449        1
10.3603  20.2238  24.7558        1       33  30.3109        1
10.0463  20.8258  26.1216        1     33.5  31.1769        1
9.81262  19.9576  25.5284        1       33  32.0429        1
10.3532  20.5261  26.0884        1     33.5   32.909        1
10.6144   20.763   26.377        1       33   33.775        1
9.58845  19.9702   27.564        1     33.5   34.641        1
10.3344  20.0895  27.1855        1       33   35.507        1
10.0135  19.9541  28.3356        1     33.5  36.3731        1
9.89298   19.846  29.1316        1       33  37.2391        1
9.93512  19.7301  29.1519        1     33.5  38.1051        1
9.47904  20.0277  29.3167        1       33  38.9711        1
8.95807  20.3098  29.8696        1     33.5  39.8372        1
9.99526  19.9658  28.8787        1       33  40.7032        1
10.1428  19.9748  30.3232        1     33.5  41.5692        1
9.36403  19.6956  30.5036        1       33  42.4352        1
10.7501  19.7547  31.0401        1     33.5  43.3013        1
11.0519  20.8877  30.8486        1       33  44.1673        1
 10.525  20.4171  30.5679        1     33.5  45.0333        1
9.87045   20.937  29.0047        1       33  45.8993        1
9.33822  19.4567  29.4388        1     33.5  46.7654        1
9.76949   19.945  29.0528        1       33  47.6314        1
10.1698  20.0732  30.0359        1     33.5  48.4974        1
10.2029  20.3824  28.5868        1       33  49.3634        1
 10.157  20.0628  28.7966        1     33.5  50.2295        1
