   phi1      Phi     phi2    phase        x        y       ci
6.59634  17.3063  26.7658        1       18  47.6314        1
6.94282  15.8863  26.3158        1     18.5  48.4974        1
6.45899  16.6607  26.1339        1       18  49.3634        1
5.91655  16.6589  26.1679        1     18.5  50.2295        1
4.83045  16.8343   26.767        1       18  51.0955        1
6.82161   16.021   26.187        1     18.5  51.9615        1
6.88139  17.5534  26.2774        1       18  52.8275        1
5.69856  15.9904  26.2316        1     18.5  53.6936        1
7.53832   17.041  27.3218        1       18  54.5596        1
7.96635  17.3364  27.9587        1     18.5  55.4256        1
8.78206  18.2051  28.7402        1       18  56.2917        1
8.57997  18.4626  28.4315        1     18.5  57.1577        1
9.39544   19.485  30.1787        1       18  58.0237        1
10.3278  20.6829  29.4234        1     18.5  58.8897        1
 11.204  20.9644  30.6854        1       18  59.7558        1
11.5033  21.2374  30.8862        1     18.5  60.6218        1
11.9396  20.8263  31.2743        1       18  61.4878        1
12.4652  21.1133   32.269        1     18.5  62.3538        1
11.9097  21.4727  32.0537        1       18  63.2199        1
 12.411  21.0609  31.1691        1     18.5  64.0859        1
12.3753  22.5434   31.647        1       18  64.9519        1
11.6514  21.3799   32.829        1     18.5  65.8179        1
11.3015  21.6678  32.2594        1       18   66.684        1
11.5462  21.3127  32.0485        1     18.5    67.55        1
11.4831    20.89  32.2038        1       18   68.416        1
11.1814  21.2181  31.5388        1     18.5   69.282        1
 11.557  20.2546  30.0629        1       18  70.1481        1
10.2356  19.9737  30.2993        1     18.5  71.0141        1
9.83415  18.9898  30.2638        1       18  71.8801        1
8.47004  18.0473   28.595        1     18.5  72.7461        1
8.34893  18.0868  27.7403        1       18  73.6122        1
8.34314  17.2424  28.1279        1     18.5  74.4782        1
 7.5061  16.8676  27.3951        1       18  75.3442        1
6.82487  17.0187  26.5261        1     18.5  76.2102        1
6.06252  16.9207  25.9614        1       18  77.0763        1
 5.8747  15.6866  25.9981        1     18.5  77.9423        1
 6.6031  16.7456  26.9336        1       18  78.8083        1
5.69742  16.0212  26.2271        1     18.5  79.6743        1
5.77446  16.1424   25.345        1       18  80.5404        1
7.33463  16.8144  25.8794        1     18.5  81.4064        1
7.06894   17.279  26.5902        1       18  82.2724        1
7.54257  16.3852  26.8633        1     18.5  83.1384        1
7.77962  16.4802  27.4478        1       18  84.0045        1
 7.8137  18.9508    27.88        1     18.5  84.8705        1
9.86525  19.2203  28.4534        1       18  85.7365        1
8.70317  19.3328  29.4589        1     18.5  86.6025        1
8.60955  19.0603  28.5973        1       19 0.866025        1
9.68596  19.9634  29.9981        1     19.5  1.73205        1
10.2932  20.7965  30.5261        1       19  2.59808        1
11.1857  20.6071   30.889        1     19.5   3.4641        1
10.5064  21.5934   31.342        1       19  4.33013        1
11.8742  21.7302   31.431        1     19.5  5.19615        1
12.0927  22.0519  30.9953        1       19  6.06218        1
11.6889  21.6032  32.0642        1     19.5   6.9282        1
11.4813  21.0376  31.8354        1       19  7.79423        1
11.7315  21.5884  31.7554        1     19.5  8.66025        1
10.6631   21.637  32.3171        1       19  9.52628        1
10.8125  21.0571  29.9725        1     19.5  10.3923        1
10.3453  21.3502   30.258        1       19  11.2583        1
10.0063   19.728  30.2395        1     19.5  12.1244        1
9.39684  19.6705  29.7018        1       19  12.9904        1
   9.04   19.464  28.8404        1     19.5  13.8564        1
8.28931  19.0641  28.2987        1       19  14.7224        1
7.91104  18.0807  28.0302        1     19.5  15.5885        1
7.10495  17.4889  27.7863        1       19  16.4545        1
6.97908  16.4108  26.7898        1     19.5  17.3205        1
5.49117  16.5703  26.6147        1       19  18.1865        1
5.47766  15.6251  27.0148        1     19.5  19.0526        1
6.21635  16.1955  26.5583        1       19  19.9186        1
 4.8507  14.8939  25.6907        1     19.5  20.7846        1
 5.2489  16.5456  25.7253        1       19  21.6506        1
4.72731  16.2551  26.2058        1     19.5  22.5167        1
5.53809  16.1169  25.8857        1       19  23.3827        1
5.58781  15.9316   25.742        1     19.5  24.2487        1
6.20062  16.4226  27.3844        1       19  25.1147        1
7.12695  17.9065  26.2699        1     19.5  25.9808        1
7.32449  17.6583  28.0091        1       19  26.8468        1
7.14412  17.1024  28.1244        1     19.5  27.7128        1
 8.1629  19.2847  28.2296        1       19  28.5788        1
9.86076  17.7893  28.6064        1     19.5  29.4449        1
9.62923  18.8112  29.4737        1       19  30.3109        1
10.6981   19.916  30.4562        1     19.5  31.1769        1
  10.25  20.3936  30.6736        1       19  32.0429        1
10.9483  20.4535  30.6896        1     19.5   32.909        1
11.1765  22.0843  32.0373        1       19   33.775        1
11.1528  20.7067  31.5066        1     19.5   34.641        1
11.1333  22.0229  32.1996        1       19   35.507        1
11.6214  21.2362  31.3885        1     19.5  36.3731        1
11.3381  21.6486  31.2565        1       19  37.2391        1
10.5458  21.6483  31.0502        1     19.5  38.1051        1
 11.312  21.7043  30.8405        1       19  38.9711        1
10.7551  20.1428  30.1072        1     19.5  39.8372        1
10.1904  20.3607   30.111        1       19  40.7032        1
9.47563  18.8201  29.4435        1     19.5  41.5692        1
9.71987  19.4526  29.6907        1       19  42.4352        1
8.41991  18.7021  28.1837        1     19.5  43.3013        1
 7.7438  17.9923  28.7124        1       19  44.1673        1
7.58596  17.9883  28.1718        1     19.5  45.0333        1
7.26446  17.9347  26.7657        1       19  45.8993        1
6.31025  15.9551  26.3845        1     19.5  46.7654        1
6.54756  16.4747  25.8611        1       19  47.6314        1
5.07898  16.0778  25.4921        1     19.5  48.4974        1
5.93436  15.5719  25.4635        1       19  49.3634        1
5.11269  14.7312  25.7781        1     19.5  50.2295        1
4.85752  16.1357  26.1776        1       19  51.0955        1
5.13115  15.0925  26.0463        1     19.5  51.9615        1
5.37598  16.0763  26.0991        1       19  52.8275        1
5.51821  15.9596  27.2564        1     19.5  53.6936        1
6.62774  16.6085  26.9934        1       19  54.5596        1
6.58326  16.7283  26.2652        1     19.5  55.4256        1
7.73461  16.9461    27.99        1       19  56.2917        1
8.35766  17.7437  27.7721        1     19.5  57.1577        1
9.48238  18.6134  28.6924        1       19  58.0237        1
9.12633  19.1884   28.977        1     19.5  58.8897        1
9.12709  19.5554  30.2432        1       19  59.7558        1
10.6302  19.0333  29.7099        1     19.5  60.6218        1
10.0492  21.5099  30.3598        1       19  61.4878        1
10.5902  20.2817   31.281        1     19.5  62.3538        1
12.0136  21.4788  31.3991        1       19  63.2199        1
 11.074  21.0358  31.6641        1     19.5  64.0859        1
11.7037  21.6971  31.4719        1       19  64.9519        1
11.1465  21.7754  30.6714        1     19.5  65.8179        1
 11.907  21.8402  32.0946        1       19   66.684        1
10.8404  20.7276  31.2494        1     19.5    67.55        1
10.5665  20.7659   30.147        1       19   68.416        1
9.81141  20.5295  31.2145        1     19.5   69.282        1
9.41015    19.77  30.7191        1       19  70.1481        1
9.50303  19.5854  29.9247        1     19.5  71.0141        1
8.56561  18.9112  29.8094        1       19  71.8801        1
7.41638  19.0249  28.9874        1     19.5  72.7461        1
7.52372  17.9083   28.133        1       19  73.6122        1
7.36456  16.9485  27.1311        1     19.5  74.4782        1
 6.7723  16.3336  26.7232        1       19  75.3442        1
6.60438  16.5281  26.7885        1     19.5  76.2102        1
5.83234  15.3783   26.443        1       19  77.0763        1
6.53423  16.4868  26.2395        1     19.5  77.9423        1
5.92834   16.746  25.6449        1       19  78.8083        1
5.08243  15.4879  26.4101        1     19.5  79.6743        1
5.41375  15.3478  25.7131        1       19  80.5404        1
6.12251  15.6792  26.2331        1     19.5  81.4064        1
5.98314   16.294  25.9406        1       19  82.2724        1
6.38496  16.3166  26.2622        1     19.5  83.1384        1
6.84218   17.781  27.4463        1       19  84.0045        1
6.56573  17.9699  27.5023        1     19.5  84.8705        1
8.15281  18.8558  27.6423        1       19  85.7365        1
7.60828  18.4751  27.7991        1     19.5  86.6025        1
8.67586   18.693  29.4412        1       20 0.866025        1
8.83034  18.6636  29.2181        1     20.5  1.73205        1
9.97881  19.6768  29.2013        1       20  2.59808        1
9.06315  19.0385  30.3945        1     20.5   3.4641        1
10.8214  21.4018  30.2437        1       20  4.33013        1
10.5705  19.9714  30.2324        1     20.5  5.19615        1
11.1207  20.8474  30.6041        1       20  6.06218        1
11.4147  19.9505  30.0675        1     20.5   6.9282        1
10.8762  21.4985  31.2612        1       20  7.79423        1
10.6955  21.0725  30.3812        1     20.5  8.66025        1
10.7939   20.318  30.8863        1       20  9.52628        1
 10.675  20.5336  30.2748        1     20.5  10.3923        1
9.47271  19.7384  29.8303        1       20  11.2583        1
9.09468  18.6901  29.7425        1     20.5  12.1244        1
9.06873  18.8757  28.1269        1       20  12.9904        1
8.81564  18.3721  28.0845        1     20.5  13.8564        1
7.20322  17.7261   28.309        1       20  14.7224        1
7.54546  16.6953  27.1092        1     20.5  15.5885        1
5.66639  16.6385  26.6046        1       20  16.4545        1
5.90915  15.6834  26.0618        1     20.5  17.3205        1
6.66244  16.8353  25.7663        1       20  18.1865        1
5.82367  16.2785  25.8037        1     20.5  19.0526        1
5.91317  15.7128  25.4188        1       20  19.9186        1
5.77697  16.0306  24.8787        1     20.5  20.7846        1
5.78997  15.8403  25.3361        1       20  21.6506        1
 4.7315    14.74  25.0816        1     20.5  22.5167        1
 5.7358  15.7644  25.7987        1       20  23.3827        1
 5.6776  15.1085  26.0245        1     20.5  24.2487        1
6.26553  16.3432  25.6176        1       20  25.1147        1
6.13447  16.0027  26.5211        1     20.5  25.9808        1
7.01773   17.011  27.9243        1       20  26.8468        1
7.11379   16.988  26.6303        1     20.5  27.7128        1
7.56658  17.7821  28.0873        1       20  28.5788        1
8.60129  18.3441  28.1191        1     20.5  29.4449        1
  9.693  19.5097  29.8306        1       20  30.3109        1
9.55954  19.9053  29.5714        1     20.5  31.1769        1
10.0931  21.0382  31.6263        1       20  32.0429        1
10.8101  19.4321  30.4297        1     20.5   32.909        1
10.4673  20.8462  31.4608        1       20   33.775        1
10.1974  20.6087  30.5325        1     20.5   34.641        1
11.1708  21.0013  31.2735        1       20   35.507        1
10.5196  21.6054  31.3636        1     20.5  36.3731        1
11.6315  21.3434  31.8156        1       20  37.2391        1
 11.485  21.6865   31.098        1     20.5  38.1051        1
 11.062  20.4518  30.4922        1       20  38.9711        1
11.5354   19.991  29.5358        1     20.5  39.8372        1
9.33697  19.8986  28.9017        1       20  40.7032        1
9.31875  19.3177  29.5843        1     20.5  41.5692        1
8.95138  18.5268  28.1651        1       20  42.4352        1
8.08392   17.236  28.2485        1     20.5  43.3013        1
6.80152  18.2034  28.5093        1       20  44.1673        1
6.39978  17.0885     27.1        1     20.5  45.0333        1
6.16746  16.0782  27.3737        1       20  45.8993        1
6.36818  15.2329  25.9553        1     20.5  46.7654        1
5.68196  15.7707  26.0372        1       20  47.6314        1
5.87971  14.4717  24.8284        1     20.5  48.4974        1
4.95293  15.9017  25.1612        1       20  49.3634        1
5.07307  15.2994   25.493        1     20.5  50.2295        1
 4.6873  15.3889  26.3196        1       20  51.0955        1
5.55932  15.0777  25.1943        1     20.5  51.9615        1
5.95818  15.2915  25.5777        1       20  52.8275        1
5.46932  15.0039  25.6307        1     20.5  53.6936        1
7.22546   16.687  25.8941        1       20  54.5596        1
6.46559  17.2668  26.1722        1     20.5  55.4256        1
 8.1172  17.7025   27.095        1       20  56.2917        1
7.58232  18.1961  27.7073        1     20.5  57.1577        1
8.59454  17.8659   28.502        1       20  58.0237        1
8.68264  20.1814  28.5649        1     20.5  58.8897        1
 9.0413  19.9319  29.0595        1       20  59.7558        1
9.65785  20.2147  30.4813        1     20.5  60.6218        1
  10.71   19.818   30.064        1       20  61.4878        1
9.69465  21.1147  31.1973        1     20.5  62.3538        1
10.6505  20.5209  32.0624        1       20  63.2199        1
10.6911  20.9805  32.4285        1     20.5  64.0859        1
11.6982  23.1082  29.7947        1       20  64.9519        1
11.3039  20.5354  31.5376        1     20.5  65.8179        1
11.0714  20.6739   31.355        1       20   66.684        1
10.3049  21.3976  30.4668        1     20.5    67.55        1
11.0403  21.0637  30.3362        1       20   68.416        1
9.78305  20.2437  30.7798        1     20.5   69.282        1
10.5468  19.1179   29.644        1       20  70.1481        1
8.88942  18.7709  27.6439        1     20.5  71.0141        1
8.57509  18.4019   28.636        1       20  71.8801        1
6.92008  18.3017  28.4067        1     20.5  72.7461        1
7.32442  17.7644  27.3684        1       20  73.6122        1
6.49203  16.4989  27.3331        1     20.5  74.4782        1
6.11309  16.5026  27.0226        1       20  75.3442        1
5.46825  15.7359  26.0986        1     20.5  76.2102        1
5.65374   15.218  25.8218        1       20  77.0763        1
4.78132  15.5486  25.1625        1     20.5  77.9423        1
5.29986  15.9779  25.6419        1       20  78.8083        1
4.15978  14.5271  24.4954        1     20.5  79.6743        1
 5.7572  15.6728  25.4298        1       20  80.5404        1
5.18302  15.7182  24.7093        1     20.5  81.4064        1
6.11434  15.7429  25.3604        1       20  82.2724        1
6.20469  16.3788   25.367        1     20.5  83.1384        1
6.96599  16.5119  26.4312        1       20  84.0045        1
 7.2106  16.7236  27.0001        1     20.5  84.8705        1
7.04403  18.0032  28.0876        1       20  85.7365        1
7.91267  17.7154  28.2919        1     20.5  86.6025        1
8.84449  19.4092  29.3912        1       21 0.866025        1
9.49491  18.1492  29.2622        1     21.5  1.73205        1
9.98851  19.9384  29.7042        1       21  2.59808        1
8.39079  19.1753  29.3121        1     21.5   3.4641        1
11.3496  20.1781   30.596        1       21  4.33013        1
9.94271  20.4295  30.7979        1     21.5  5.19615        1
10.4109  21.2921  30.1928        1       21  6.06218        1
9.72993  21.3731  30.0583        1     21.5   6.9282        1
11.1617  21.3385  30.2255        1       21  7.79423        1
 10.881  20.3272   30.868        1     21.5  8.66025        1
11.1352  19.4815   29.884        1       21  9.52628        1
10.4872  19.9898  30.4984        1     21.5  10.3923        1
9.66729  19.1248  29.7109        1       21  11.2583        1
 7.6777  18.6029  28.8909        1     21.5  12.1244        1
9.10455  19.3231  28.6954        1       21  12.9904        1
8.08074  17.1385   27.908        1     21.5  13.8564        1
8.45344   18.494  27.2745        1       21  14.7224        1
7.75499  16.5501  27.2763        1     21.5  15.5885        1
6.36131  16.4982  26.5862        1       21  16.4545        1
 5.6795  15.6205  25.3457        1     21.5  17.3205        1
5.91019   16.017  26.4124        1       21  18.1865        1
5.05183  15.4583  25.4997        1     21.5  19.0526        1
4.73611  14.6652  25.2869        1       21  19.9186        1
3.92281  14.7742  24.5972        1     21.5  20.7846        1
 4.9192  15.1447  25.2319        1       21  21.6506        1
4.01703  15.0603  25.4717        1     21.5  22.5167        1
4.38891  13.9297  24.3775        1       21  23.3827        1
5.44096   15.521  25.5645        1     21.5  24.2487        1
4.78836   15.571  25.7657        1       21  25.1147        1
4.71923  15.4773  25.4604        1     21.5  25.9808        1
5.99698  16.3718  26.4053        1       21  26.8468        1
6.69344  16.2859  26.8393        1     21.5  27.7128        1
8.97642  17.6667  27.7662        1       21  28.5788        1
8.70904  17.8944  28.1382        1     21.5  29.4449        1
 9.0924  18.4556  28.4448        1       21  30.3109        1
8.71462  19.3026  28.6533        1     21.5  31.1769        1
10.3002  19.6525  29.5948        1       21  32.0429        1
9.83064  19.7358  30.2446        1     21.5   32.909        1
11.4219  21.2125   30.587        1       21   33.775        1
10.5287  20.8333  31.4804        1     21.5   34.641        1
11.6053  20.7056  30.6824        1       21   35.507        1
10.3812  21.3517  30.5807        1     21.5  36.3731        1
 11.507  21.3115  30.3324        1       21  37.2391        1
10.6389  20.9019  30.4482        1     21.5  38.1051        1
10.0275  21.1422  29.9832        1       21  38.9711        1
9.21808  19.1259  29.7098        1     21.5  39.8372        1
9.89325   19.818  29.8275        1       21  40.7032        1
8.83394  18.3662  29.1409        1     21.5  41.5692        1
8.95961  18.8219   28.378        1       21  42.4352        1
7.32116  17.3692  27.4987        1     21.5  43.3013        1
7.10749  17.3336  27.1379        1       21  44.1673        1
6.52648  16.8362   26.631        1     21.5  45.0333        1
5.56936  15.8108   26.008        1       21  45.8993        1
5.30986  15.2018  25.6883        1     21.5  46.7654        1
5.27618  14.6654  24.6994        1       21  47.6314        1
5.23732   15.119  24.6184        1     21.5  48.4974        1
4.64924  15.7426  24.6269        1       21  49.3634        1
4.66686  13.9999  25.4849        1     21.5  50.2295        1
5.23156  15.0782  25.0679        1       21  51.0955        1
4.40494  14.8458  24.2029        1     21.5  51.9615        1
5.19693  15.8298  24.3826        1       21  52.8275        1
4.52504  15.5443   24.481        1     21.5  53.6936        1
6.31464   15.608  26.2666        1       21  54.5596        1
  6.872  15.7177  26.1418        1     21.5  55.4256        1
5.50234  17.0809  26.8214        1       21  56.2917        1
7.26904  17.5514  27.1797        1     21.5  57.1577        1
7.15933  18.5166  28.5954        1       21  58.0237        1
 7.7605  18.3477  28.7337        1     21.5  58.8897        1
9.84726  19.2679  29.2819        1       21  59.7558        1
9.25039  20.0117  29.4887        1     21.5  60.6218        1
9.72097  20.0134  30.1593        1       21  61.4878        1
10.2403  20.5925  30.0498        1     21.5  62.3538        1
11.2948  21.2052  30.3294        1       21  63.2199        1
10.4123  20.6615  30.9811        1     21.5  64.0859        1
 10.152  20.9676  30.5085        1       21  64.9519        1
9.40882  20.2671  30.4535        1     21.5  65.8179        1
11.0642  19.7614  31.0316        1       21   66.684        1
9.94296  20.2003    29.45        1     21.5    67.55        1
10.1983  20.1448  30.0144        1       21   68.416        1
 9.4097  19.2985  29.1164        1     21.5   69.282        1
9.20513  19.2789  28.7581        1       21  70.1481        1
8.50549  17.6381  29.1679        1     21.5  71.0141        1
8.67288  18.6611  27.7098        1       21  71.8801        1
7.61327  17.1488   26.558        1     21.5  72.7461        1
7.07858  17.6306  27.4591        1       21  73.6122        1
 6.3425  16.2998  27.1689        1     21.5  74.4782        1
6.14313  16.1782  26.3948        1       21  75.3442        1
4.98659  15.8479  24.3277        1     21.5  76.2102        1
4.05862  15.0429  25.8225        1       21  77.0763        1
4.40965  15.2919  24.7124        1     21.5  77.9423        1
 4.8783  14.6467  24.6564        1       21  78.8083        1
5.62875  14.9394  24.2152        1     21.5  79.6743        1
5.09904  14.1363   25.734        1       21  80.5404        1
5.23606   15.037  24.7723        1     21.5  81.4064        1
4.32585  16.1821  25.0407        1       21  82.2724        1
5.60808  15.2974  24.5856        1     21.5  83.1384        1
6.18569  16.4846  26.7965        1       21  84.0045        1
6.70541  17.2246  26.9215        1     21.5  84.8705        1
6.45957  17.8407   27.194        1       21  85.7365        1
7.93597  16.8416  27.2273        1     21.5  86.6025        1
8.42739  17.9044   26.604        1       22 0.866025        1
 8.4077  17.8075  29.0174        1     22.5  1.73205        1
9.30656  19.5041  29.4627        1       22  2.59808        1
9.62337  19.9169  29.9701        1     22.5   3.4641        1
9.76816  19.6309   29.887        1       22  4.33013        1
10.6176  20.1436  29.7646        1     22.5  5.19615        1
10.0397  20.3369  29.6276        1       22  6.06218        1
9.67379   20.073    30.68        1     22.5   6.9282        1
10.6003  20.1712  31.1544        1       22  7.79423        1
10.3559  20.0417  29.6625        1     22.5  8.66025        1
9.54319  20.2348  30.4036        1       22  9.52628        1
10.4526  19.6942  29.2009        1     22.5  10.3923        1
9.36529  17.8568  29.7121        1       22  11.2583        1
8.50863  18.7182  29.3969        1     22.5  12.1244        1
8.29005  19.1342  28.8261        1       22  12.9904        1
8.09566  17.9583  27.7566        1     22.5  13.8564        1
7.03344  18.2323  27.6312        1       22  14.7224        1
6.04231  16.3642  26.7038        1     22.5  15.5885        1
5.86683  16.6044  26.3512        1       22  16.4545        1
6.08089  15.7258  25.2576        1     22.5  17.3205        1
5.78461  15.0879  26.0573        1       22  18.1865        1
3.72967  15.2516  24.2431        1     22.5  19.0526        1
4.62029  14.3915  24.5852        1       22  19.9186        1
4.11157  13.3366   24.972        1     22.5  20.7846        1
4.30474  14.0081  24.7768        1       22  21.6506        1
4.23134  14.7621  24.4675        1     22.5  22.5167        1
4.33066   14.081  23.6717        1       22  23.3827        1
4.28723  15.1459  24.8996        1     22.5  24.2487        1
6.16411  15.6941  25.6688        1       22  25.1147        1
5.58011  16.1449  25.3822        1     22.5  25.9808        1
6.66449  15.9201  26.5973        1       22  26.8468        1
7.30416  16.9129  26.7448        1     22.5  27.7128        1
7.30981  18.4038   27.488        1       22  28.5788        1
7.80458  17.8625   27.128        1     22.5  29.4449        1
8.56329  17.9024  28.2994        1       22  30.3109        1
8.60263  18.9437  28.5684        1     22.5  31.1769        1
9.71114  18.6704  28.8901        1       22  32.0429        1
9.46778  19.7738   29.378        1     22.5   32.909        1
9.80936  19.7078  30.0678        1       22   33.775        1
10.3364  20.3295  30.1697        1     22.5   34.641        1
9.88515  20.6471  30.4165        1       22   35.507        1
9.12046  20.3694  31.2968        1     22.5  36.3731        1
11.2125  20.2734    30.48        1       22  37.2391        1
 9.5976  20.9146  30.9386        1     22.5  38.1051        1
10.6958   19.521  29.8604        1       22  38.9711        1
9.30966  19.2957  29.6452        1     22.5  39.8372        1
9.01826  19.1444  29.1467        1       22  40.7032        1
9.53055  18.6161  28.7917        1     22.5  41.5692        1
7.85312  18.7178  28.1413        1       22  42.4352        1
8.28344  18.1184  26.5945        1     22.5  43.3013        1
 8.1249  16.8759  27.7848        1       22  44.1673        1
6.18731   15.849  26.9308        1     22.5  45.0333        1
4.78363  15.1705  25.2053        1       22  45.8993        1
4.67391  15.5398  23.9703        1     22.5  46.7654        1
4.67487  14.7001  24.6081        1       22  47.6314        1
4.90613  15.6908   24.186        1     22.5  48.4974        1
5.34665  14.6639  24.6837        1       22  49.3634        1
4.62159  14.3076  24.7097        1     22.5  50.2295        1
4.59753  14.4322  23.9357        1       22  51.0955        1
4.37512  15.2826  23.8317        1     22.5  51.9615        1
4.96745  14.6352  25.7379        1       22  52.8275        1
5.48971  14.8402  24.6428        1     22.5  53.6936        1
 5.1377  15.3862  25.7482        1       22  54.5596        1
5.66276  15.9177  26.1162        1     22.5  55.4256        1
5.73681  16.8635  26.1153        1       22  56.2917        1
7.65051  17.1969  25.9378        1     22.5  57.1577        1
8.32082  17.5162  26.8367        1       22  58.0237        1
8.75968  17.8803  27.6201        1     22.5  58.8897        1
9.13194  18.7859  29.4849        1       22  59.7558        1
8.16425  19.5074  29.2746        1     22.5  60.6218        1
8.78736  19.7232  29.0157        1       22  61.4878        1
8.69914  19.0835  30.5376        1     22.5  62.3538        1
10.4015   20.381  30.7295        1       22  63.2199        1
10.8708  20.3004  30.4579        1     22.5  64.0859        1
11.1777  20.5586  30.6935        1       22  64.9519        1
9.80536  20.5192  30.5961        1     22.5  65.8179        1
 10.865  20.8651   29.958        1       22   66.684        1
10.0464  19.9254   29.738        1     22.5    67.55        1
10.6081  19.4593  29.9624        1       22   68.416        1
9.23152  19.6214  29.0352        1     22.5   69.282        1
8.23576  18.9851  28.5329        1       22  70.1481        1
7.77609  17.8175  28.7092        1     22.5  71.0141        1
7.03222  17.6981  27.7444        1       22  71.8801        1
7.12019  17.1299  27.2227        1     22.5  72.7461        1
6.85666  16.6665  26.8599        1       22  73.6122        1
5.75946  15.9728  26.5908        1     22.5  74.4782        1
6.11862   16.376  26.1315        1       22  75.3442        1
4.87747    15.21  24.1071        1     22.5  76.2102        1
4.85491  14.7189  25.3903        1       22  77.0763        1
5.08477  14.1403  24.1702        1     22.5  77.9423        1
4.57376  14.6534  24.6729        1       22  78.8083        1
3.55443  14.1337   24.406        1     22.5  79.6743        1
4.76258  14.8412  24.9276        1       22  80.5404        1
4.35174  14.9532  25.2768        1     22.5  81.4064        1
5.31384  15.3115  25.3646        1       22  82.2724        1
4.92079  15.5064  24.9336        1     22.5  83.1384        1
5.54131  16.4761  25.2565        1       22  84.0045        1
7.19298   15.748  26.4414        1     22.5  84.8705        1
7.13542  16.9449  26.7049        1       22  85.7365        1
7.20613  17.3469  26.5425        1     22.5  86.6025        1
8.12838  17.7799  27.8827        1       23 0.866025        1
 8.2739  18.3857  27.4282        1     23.5  1.73205        1
9.03333  19.5858  28.5902        1       23  2.59808        1
9.32305  19.1574  28.6301        1     23.5   3.4641        1
10.3697  19.3814  29.9549        1       23  4.33013        1
10.0547    19.24  30.5409        1     23.5  5.19615        1
9.82384  19.5797  31.1801        1       23  6.06218        1
10.4387   20.777  30.9126        1     23.5   6.9282        1
10.3829  19.6816  30.4229        1       23  7.79423        1
9.68604  20.2366   30.125        1     23.5  8.66025        1
 11.059  20.3927  30.5922        1       23  9.52628        1
9.86845   18.902   28.689        1     23.5  10.3923        1
9.67089  19.0034  29.6487        1       23  11.2583        1
8.59887  19.0386  28.7798        1     23.5  12.1244        1
7.98076  18.9813  27.5876        1       23  12.9904        1
  7.106  17.9061   27.801        1     23.5  13.8564        1
7.44806  16.8903  26.7435        1       23  14.7224        1
7.25603  16.8674  26.8115        1     23.5  15.5885        1
5.28002  16.2186  26.4777        1       23  16.4545        1
4.93443  15.3032  26.0311        1     23.5  17.3205        1
4.66168  15.6588  24.7013        1       23  18.1865        1
4.82376  14.9372   24.653        1     23.5  19.0526        1
4.81109  14.6139  24.1711        1       23  19.9186        1
4.53612  14.5105  23.6484        1     23.5  20.7846        1
4.32292  14.4287  24.4369        1       23  21.6506        1
4.50305  13.9213  23.8105        1     23.5  22.5167        1
4.55666  14.2562  24.6022        1       23  23.3827        1
5.06807  15.1449  25.4663        1     23.5  24.2487        1
4.26272  14.7365   25.427        1       23  25.1147        1
5.33241  15.2781  24.6767        1     23.5  25.9808        1
5.55057  16.3278  26.3972        1       23  26.8468        1
6.66866  16.6915  26.2123        1     23.5  27.7128        1
7.22105  17.2758  27.5326        1       23  28.5788        1
7.72073  17.5686  27.6475        1     23.5  29.4449        1
7.59954  17.3337  27.9166        1       23  30.3109        1
8.63529  17.8296  28.8542        1     23.5  31.1769        1
8.66403  18.8335  29.9511        1       23  32.0429        1
9.50156  18.9718  29.3983        1     23.5   32.909        1
 9.5267  19.6598  29.6414        1       23   33.775        1
9.66574  20.3034  30.7344        1     23.5   34.641        1
10.7239  20.5828  30.4373        1       23   35.507        1
10.5437  20.2768    28.94        1     23.5  36.3731        1
10.0169  20.1962   30.811        1       23  37.2391        1
9.44589  20.3621  30.0121        1     23.5  38.1051        1
10.3653  19.7753  29.6563        1       23  38.9711        1
9.41038  19.5752  28.9616        1     23.5  39.8372        1
9.19035  18.7303  28.9946        1       23  40.7032        1
 8.3288  18.2526  28.0573        1     23.5  41.5692        1
8.16739  18.3911  27.8785        1       23  42.4352        1
7.19966  17.1783  26.7252        1     23.5  43.3013        1
6.87975  16.0424  27.5063        1       23  44.1673        1
6.12777    15.81  25.8704        1     23.5  45.0333        1
 5.1208  15.3824  25.1541        1       23  45.8993        1
5.46814  14.7469  24.4176        1     23.5  46.7654        1
4.78846  14.6242  24.9277        1       23  47.6314        1
3.85908  14.0338  25.1439        1     23.5  48.4974        1
4.11496  14.3257  24.2326        1       23  49.3634        1
3.92709   13.557  24.4475        1     23.5  50.2295        1
3.98939  14.2797  23.8874        1       23  51.0955        1
4.07082  13.2623  24.3439        1     23.5  51.9615        1
3.99301  14.7096  25.0153        1       23  52.8275        1
4.86008  14.3378   24.829        1     23.5  53.6936        1
 5.0402  15.6732  24.9702        1       23  54.5596        1
6.25075  16.0101  25.4193        1     23.5  55.4256        1
5.45576  16.6055  26.4324        1       23  56.2917        1
6.79309  16.3558  27.1124        1     23.5  57.1577        1
5.98639  17.9811  27.4046        1       23  58.0237        1
7.11462   17.506    28.16        1     23.5  58.8897        1
8.39759  18.9805  28.7536        1       23  59.7558        1
9.37816  18.6943  29.6697        1     23.5  60.6218        1
10.0252  19.9465  30.0406        1       23  61.4878        1
9.99055  20.1617  30.3322        1     23.5  62.3538        1
10.6662  20.0482  30.1545        1       23  63.2199        1
9.05866  19.7979  29.3258        1     23.5  64.0859        1
9.34964  20.3618  30.1986        1       23  64.9519        1
