   phi1      Phi     phi2    phase        x        y       ci
12.7812  23.6286   32.323        1     14.5   34.641        1
12.6735  22.5398  32.9655        1       14   35.507        1
13.4485   23.083  32.7189        1     14.5  36.3731        1
12.7349  23.4283  32.7818        1       14  37.2391        1
13.5259  22.3983  32.4087        1     14.5  38.1051        1
12.8286  22.1925  32.9351        1       14  38.9711        1
12.2884  22.2787  32.3456        1     14.5  39.8372        1
12.7443  22.1597  32.5291        1       14  40.7032        1
12.0282  21.3303  31.8818        1     14.5  41.5692        1
11.8431  21.7865   31.837        1       14  42.4352        1
11.1092  21.6187  31.4536        1     14.5  43.3013        1
10.7418  20.7903  31.1861        1       14  44.1673        1
9.27504  19.8053  29.3636        1     14.5  45.0333        1
 10.221  19.2448  29.9899        1       14  45.8993        1
9.48086  20.0142  29.3076        1     14.5  46.7654        1
9.60363   19.473  29.2312        1       14  47.6314        1
9.40549  19.0687  30.3452        1     14.5  48.4974        1
8.74859  19.2781  28.7658        1       14  49.3634        1
8.37749  18.6225  29.3811        1     14.5  50.2295        1
9.26203  18.8057  29.5474        1       14  51.0955        1
8.60059  19.1608  28.8857        1     14.5  51.9615        1
8.99603  19.2344  29.5174        1       14  52.8275        1
10.3729  19.3773  27.5069        1     14.5  53.6936        1
 9.3117  19.3045  29.7188        1       14  54.5596        1
9.46605  20.5399  29.2625        1     14.5  55.4256        1
10.7807  20.9351  30.6061        1       14  56.2917        1
10.5714  21.4082  30.8563        1     14.5  57.1577        1
11.9956  20.9569  31.3577        1       14  58.0237        1
11.2487  21.2925  30.4604        1     14.5  58.8897        1
 11.314  22.2132  31.0334        1       14  59.7558        1
11.2406  21.4357  31.3139        1     14.5  60.6218        1
12.4449  22.0695  32.2837        1       14  61.4878        1
12.5308  23.1371  32.0267        1     14.5  62.3538        1
12.4695  23.1244  31.9611        1       14  63.2199        1
 13.606  22.0138  34.1013        1     14.5  64.0859        1
12.1031    24.53  32.7253        1       14  64.9519        1
12.4129  22.4825  32.4335        1     14.5  65.8179        1
13.2852  22.8156  33.0215        1       14   66.684        1
11.3459  23.0616  32.0201        1     14.5    67.55        1
 12.267  22.7491  32.1097        1       14   68.416        1
11.1188  22.4162  32.2418        1     14.5   69.282        1
12.1255  21.8621  31.9626        1       14  70.1481        1
11.8192  21.2418  30.4679        1     14.5  71.0141        1
11.0635  21.0156   30.179        1       14  71.8801        1
11.1281  20.3651   30.644        1     14.5  72.7461        1
 9.9929  20.2537   32.233        1       14  73.6122        1
 10.278  19.9221   29.902        1     14.5  74.4782        1
8.81251  19.3271  30.2875        1       14  75.3442        1
9.15942  19.8496  30.1785        1     14.5  76.2102        1
9.58194  19.0252  29.2955        1       14  77.0763        1
8.74753  19.2751   29.032        1     14.5  77.9423        1
8.23522   17.894  29.3245        1       14  78.8083        1
9.15949  19.8713  29.0876        1     14.5  79.6743        1
9.42448  19.1006  29.2249        1       14  80.5404        1
9.71314  18.4858  29.2658        1     14.5  81.4064        1
9.92273  19.3227  30.0137        1       14  82.2724        1
 9.0572  19.5947  29.5277        1     14.5  83.1384        1
 10.293  20.0207  30.3326        1       14  84.0045        1
9.41002  20.7544  29.7718        1     14.5  84.8705        1
10.9705  20.6453  30.9965        1       14  85.7365        1
10.3294  21.3572  30.6524        1     14.5  86.6025        1
12.1158  21.0233  30.7409        1       15 0.866025        1
11.4346  20.7897  31.3528        1     15.5  1.73205        1
11.4368   21.918  31.7224        1       15  2.59808        1
11.5192  22.0075   32.421        1     15.5   3.4641        1
12.3007   22.429  31.5071        1       15  4.33013        1
12.6415   21.963  31.9343        1     15.5  5.19615        1
12.5343  21.8282  31.9987        1       15  6.06218        1
12.5104   22.552  33.3801        1     15.5   6.9282        1
13.2337  22.2828  33.2197        1       15  7.79423        1
12.4549  21.9527  32.2493        1     15.5  8.66025        1
11.6634  23.2585  33.3114        1       15  9.52628        1
11.5529  21.7854  32.4675        1     15.5  10.3923        1
11.5517  21.7073  31.5275        1       15  11.2583        1
11.8061  21.1001   31.964        1     15.5  12.1244        1
10.8628  21.1752  32.0931        1       15  12.9904        1
10.4344  20.1239  29.8145        1     15.5  13.8564        1
10.0667  20.7653  31.0084        1       15  14.7224        1
9.24696  20.3568   29.709        1     15.5  15.5885        1
9.91436  20.2157  30.0058        1       15  16.4545        1
8.89302  20.0421   28.623        1     15.5  17.3205        1
8.44369  19.3129  29.2657        1       15  18.1865        1
 8.2923  18.0938  28.5563        1     15.5  19.0526        1
7.76504  18.1971  28.8414        1       15  19.9186        1
10.0898  18.6578  28.2346        1     15.5  20.7846        1
8.79814  19.5566  28.1057        1       15  21.6506        1
8.71874  17.9046  28.4655        1     15.5  22.5167        1
9.21099  18.3253  28.9929        1       15  23.3827        1
8.25171  18.3753   28.342        1     15.5  24.2487        1
9.28834  18.6816  28.8908        1       15  25.1147        1
8.19764  19.8331  29.2819        1     15.5  25.9808        1
9.72763   19.772  29.7663        1       15  26.8468        1
 10.435  19.2583  29.5778        1     15.5  27.7128        1
10.5791  20.2638  30.6672        1       15  28.5788        1
11.1359   20.481  30.6379        1     15.5  29.4449        1
10.4991  21.4096  32.1574        1       15  30.3109        1
11.3911   21.545  31.2009        1     15.5  31.1769        1
11.3202  21.9397  32.3415        1       15  32.0429        1
11.6841  22.1294  32.2837        1     15.5   32.909        1
12.2657  22.1385  32.9077        1       15   33.775        1
12.5291  22.7336   32.929        1     15.5   34.641        1
12.6821  22.1802  32.4737        1       15   35.507        1
 12.073  22.2921  32.7013        1     15.5  36.3731        1
11.6357  22.1185  32.0478        1       15  37.2391        1
11.7823  22.3521  32.2509        1     15.5  38.1051        1
13.4158  22.7484  32.1334        1       15  38.9711        1
11.3712  21.2841  32.1663        1     15.5  39.8372        1
11.8065  21.3143   31.667        1       15  40.7032        1
11.4392  22.0451  31.7546        1     15.5  41.5692        1
10.2903  20.5883  31.2108        1       15  42.4352        1
10.6691  20.5269  30.7751        1     15.5  43.3013        1
10.6621  20.9526  31.2972        1       15  44.1673        1
9.29095  19.6702  29.7784        1     15.5  45.0333        1
10.0935   18.971  30.2023        1       15  45.8993        1
9.21779   18.723  29.4076        1     15.5  46.7654        1
9.05196  19.0453  28.7674        1       15  47.6314        1
 8.3149  18.8933  29.2002        1     15.5  48.4974        1
 9.0942  18.1825  29.3117        1       15  49.3634        1
8.14201  19.0309  29.0674        1     15.5  50.2295        1
8.27499  18.2515  28.9483        1       15  51.0955        1
8.59707   18.856  28.8897        1     15.5  51.9615        1
8.71408  19.5362  30.0517        1       15  52.8275        1
7.72536  18.2128  28.6455        1     15.5  53.6936        1
8.97926  20.2342  28.9116        1       15  54.5596        1
 9.4681  19.3749  29.6805        1     15.5  55.4256        1
10.1682  19.4545  30.1614        1       15  56.2917        1
11.0766  20.5567  31.3206        1     15.5  57.1577        1
  11.35  20.7201  30.7426        1       15  58.0237        1
 10.021   21.225   30.957        1     15.5  58.8897        1
11.8478  21.2245  32.1021        1       15  59.7558        1
11.7684  21.5882  31.0361        1     15.5  60.6218        1
11.5508  23.2413   31.378        1       15  61.4878        1
12.2807  22.3217  32.4629        1     15.5  62.3538        1
12.9255  22.7319  32.1487        1       15  63.2199        1
13.2221  22.2189  32.6957        1     15.5  64.0859        1
12.0385  23.3722  31.8896        1       15  64.9519        1
11.5377  21.7496  32.6263        1     15.5  65.8179        1
 12.992  22.2678   33.001        1       15   66.684        1
11.5768  22.3684  32.8038        1     15.5    67.55        1
11.2617  21.3427  31.3745        1       15   68.416        1
11.2658  21.5062  31.9154        1     15.5   69.282        1
11.8073  21.5315  31.9334        1       15  70.1481        1
10.5006   21.427  30.8519        1     15.5  71.0141        1
10.6494  21.7164  30.5748        1       15  71.8801        1
9.47532  20.6668  30.0291        1     15.5  72.7461        1
10.3584  19.7372   30.746        1       15  73.6122        1
9.40983  20.1296  28.2898        1     15.5  74.4782        1
9.57171  19.5315  30.2197        1       15  75.3442        1
9.19289  19.1126   28.747        1     15.5  76.2102        1
8.95836  18.3005  28.9812        1       15  77.0763        1
8.92799  18.1474     28.2        1     15.5  77.9423        1
9.22342  18.7462  28.6959        1       15  78.8083        1
8.79101  17.9814  27.9867        1     15.5  79.6743        1
9.09925   18.722  28.4092        1       15  80.5404        1
8.83411  18.5599  28.9348        1     15.5  81.4064        1
9.90177  18.9069  28.4349        1       15  82.2724        1
9.06776  17.8503  28.9619        1     15.5  83.1384        1
9.66221  19.3613   29.589        1       15  84.0045        1
9.78563  19.9431  29.8575        1     15.5  84.8705        1
10.8972  21.5863  29.7317        1       15  85.7365        1
10.5939  21.4226    30.56        1     15.5  86.6025        1
11.1538  20.5931  30.6144        1       16 0.866025        1
10.4462  20.8321  30.7981        1     16.5  1.73205        1
11.7554  21.7682  31.4263        1       16  2.59808        1
11.2668  21.0905  31.2753        1     16.5   3.4641        1
12.2539   22.052  31.0476        1       16  4.33013        1
11.9626  22.6108  32.5714        1     16.5  5.19615        1
12.0643  21.7379  32.8167        1       16  6.06218        1
 11.581  21.8576  32.8364        1     16.5   6.9282        1
12.5709  22.0791  32.2588        1       16  7.79423        1
13.1323  22.0215  31.5659        1     16.5  8.66025        1
12.5429  22.3095  31.2891        1       16  9.52628        1
 11.297  20.9491  30.9843        1     16.5  10.3923        1
12.2622  21.5941   31.169        1       16  11.2583        1
11.6753  21.2025  31.2912        1     16.5  12.1244        1
  11.32  20.7312  31.0613        1       16  12.9904        1
10.3464  19.8211  30.2379        1     16.5  13.8564        1
10.1043  20.6591  29.6694        1       16  14.7224        1
 10.141  19.9497  28.6242        1     16.5  15.5885        1
9.08371  18.9138  29.0902        1       16  16.4545        1
9.31049  17.8031  29.2748        1     16.5  17.3205        1
 8.4935   19.298  28.9001        1       16  18.1865        1
9.23485  19.0741  28.4735        1     16.5  19.0526        1
9.03249  18.5173  28.6943        1       16  19.9186        1
8.28217  18.1438  28.1517        1     16.5  20.7846        1
8.48042   18.833  27.9842        1       16  21.6506        1
7.75135  17.2064  28.3575        1     16.5  22.5167        1
8.08238  18.0899  27.8861        1       16  23.3827        1
8.24889  18.9214  27.8408        1     16.5  24.2487        1
 9.6075  18.8566  28.5619        1       16  25.1147        1
8.75342  18.2777  29.2514        1     16.5  25.9808        1
8.46202    18.56  29.0114        1       16  26.8468        1
10.6713  19.4283  30.2333        1     16.5  27.7128        1
10.0369  19.9238  30.5623        1       16  28.5788        1
10.9195  21.0439  29.5232        1     16.5  29.4449        1
10.4535  22.0368  31.7262        1       16  30.3109        1
11.3517  20.6691  31.0978        1     16.5  31.1769        1
12.0367   21.236  31.7946        1       16  32.0429        1
11.5129   22.341  31.1992        1     16.5   32.909        1
12.4998  21.7428  32.6831        1       16   33.775        1
12.5302  22.4589   32.742        1     16.5   34.641        1
12.7387  22.7234   31.932        1       16   35.507        1
11.8521  21.4092  32.7538        1     16.5  36.3731        1
12.1628  22.1064  31.1024        1       16  37.2391        1
 11.522  22.0523  31.0126        1     16.5  38.1051        1
11.9899  21.2613  32.1155        1       16  38.9711        1
11.0248  21.5274  30.8762        1     16.5  39.8372        1
10.9301  21.3202  31.3095        1       16  40.7032        1
12.2024  20.7666     31.1        1     16.5  41.5692        1
10.5467  19.9693   31.055        1       16  42.4352        1
9.90419  19.7696  30.6266        1     16.5  43.3013        1
 9.8655  20.2293  29.4247        1       16  44.1673        1
8.64086  19.7417  29.3433        1     16.5  45.0333        1
8.27141  20.1186  28.9815        1       16  45.8993        1
8.89188  17.8909  28.8645        1     16.5  46.7654        1
8.76975  17.6514  29.2746        1       16  47.6314        1
8.67963  19.4687  28.2804        1     16.5  48.4974        1
9.04452  17.7893   27.637        1       16  49.3634        1
8.65299  18.3328   28.054        1     16.5  50.2295        1
7.88626  19.1965  27.7814        1       16  51.0955        1
8.81343  18.9997  27.4225        1     16.5  51.9615        1
 8.4588  18.9923  27.7173        1       16  52.8275        1
8.62294  18.3364  28.8084        1     16.5  53.6936        1
8.82922  19.0206  28.5456        1       16  54.5596        1
8.60602  18.7064  28.7063        1     16.5  55.4256        1
9.65587   19.415  30.1076        1       16  56.2917        1
9.82813  18.9863  29.4896        1     16.5  57.1577        1
10.1317  20.0462  29.7951        1       16  58.0237        1
10.3598   21.247  29.8237        1     16.5  58.8897        1
10.6952   20.726  30.7909        1       16  59.7558        1
12.0036  20.8953  31.5476        1     16.5  60.6218        1
12.8065  21.6619  32.0196        1       16  61.4878        1
10.7774  21.7652  31.5025        1     16.5  62.3538        1
13.2726  22.1701  32.1144        1       16  63.2199        1
12.0788  22.1569  32.3656        1     16.5  64.0859        1
12.6091  22.0117  32.0149        1       16  64.9519        1
11.8654  21.1318  32.1613        1     16.5  65.8179        1
12.8725  21.5345  32.2151        1       16   66.684        1
11.6212  21.5022  31.8401        1     16.5    67.55        1
12.1125  21.8685  31.8316        1       16   68.416        1
10.2517  21.4967  31.3284        1     16.5   69.282        1
10.5854    20.77  31.9254        1       16  70.1481        1
9.91005  19.8854  31.2632        1     16.5  71.0141        1
9.87463  20.2131  30.8764        1       16  71.8801        1
9.53549  19.5283  30.5542        1     16.5  72.7461        1
9.86134  19.5475   29.577        1       16  73.6122        1
8.97802  18.6262  29.1409        1     16.5  74.4782        1
8.72317  18.9616  29.5492        1       16  75.3442        1
8.75108  18.6979  28.5684        1     16.5  76.2102        1
8.80056   18.985  29.0609        1       16  77.0763        1
7.06328  17.9195  29.1452        1     16.5  77.9423        1
8.43476  18.7341  27.9008        1       16  78.8083        1
7.72172  18.0828   28.581        1     16.5  79.6743        1
7.74994  19.3241  28.0247        1       16  80.5404        1
8.04139    18.26  27.9247        1     16.5  81.4064        1
8.84742  19.9344  29.1387        1       16  82.2724        1
8.39495  18.6597  27.8659        1     16.5  83.1384        1
9.36814  18.5932   29.057        1       16  84.0045        1
 9.3957  18.7578  29.8271        1     16.5  84.8705        1
10.6442  19.6887  30.3121        1       16  85.7365        1
10.3348  19.7612  29.5382        1     16.5  86.6025        1
10.1528  20.0376  30.3618        1       17 0.866025        1
10.3588  19.9899   30.038        1     17.5  1.73205        1
10.3601  21.2348   30.484        1       17  2.59808        1
10.8605  21.0496  30.4807        1     17.5   3.4641        1
12.0974  22.2036  31.9912        1       17  4.33013        1
11.4776  22.0736  31.8586        1     17.5  5.19615        1
11.2818  21.6907  31.0375        1       17  6.06218        1
11.0301  21.9833  32.5864        1     17.5   6.9282        1
 12.011  22.5621  31.5157        1       17  7.79423        1
11.8615  21.4724   32.323        1     17.5  8.66025        1
12.4559   21.909  31.1072        1       17  9.52628        1
10.6281  21.5807  31.0385        1     17.5  10.3923        1
11.8234  21.8499  31.0316        1       17  11.2583        1
10.1557  20.6626  31.1069        1     17.5  12.1244        1
 10.398  21.6556  31.1698        1       17  12.9904        1
11.1702  20.3765  28.9782        1     17.5  13.8564        1
 10.366  20.3244  29.8225        1       17  14.7224        1
8.85166  19.1834  29.3433        1     17.5  15.5885        1
9.28639  19.9434  28.2923        1       17  16.4545        1
8.70679  19.3473  28.4348        1     17.5  17.3205        1
9.01709  19.2291  29.1413        1       17  18.1865        1
8.75952   18.285  28.3784        1     17.5  19.0526        1
8.06789  19.1451  27.5869        1       17  19.9186        1
8.05622  17.1535  28.1389        1     17.5  20.7846        1
8.51759  17.9157  27.1339        1       17  21.6506        1
7.83029  17.9007  26.3796        1     17.5  22.5167        1
  7.529  18.4948  28.2822        1       17  23.3827        1
7.66475  18.1544  29.5446        1     17.5  24.2487        1
8.12724  18.7248  28.3395        1       17  25.1147        1
9.07397  17.9792  28.9361        1     17.5  25.9808        1
8.30855  18.9452  28.9341        1       17  26.8468        1
7.87907  18.9923  28.9633        1     17.5  27.7128        1
9.89334  19.5435  30.0559        1       17  28.5788        1
10.0577  20.1705  29.3826        1     17.5  29.4449        1
10.0545  20.6833  30.3899        1       17  30.3109        1
9.31358  20.5308  30.5469        1     17.5  31.1769        1
10.9573  21.5072  31.8234        1       17  32.0429        1
11.5824  21.0385  31.9735        1     17.5   32.909        1
 11.892    21.52  31.4093        1       17   33.775        1
12.3615  21.2705  31.0979        1     17.5   34.641        1
12.3196  21.9529  31.8626        1       17   35.507        1
11.4505  21.7452  31.4051        1     17.5  36.3731        1
11.9166  21.1135  31.6145        1       17  37.2391        1
12.4446  21.0849  31.2287        1     17.5  38.1051        1
11.1919  21.5425  31.9473        1       17  38.9711        1
11.3626   21.199  31.3023        1     17.5  39.8372        1
 12.246  20.5107  30.9077        1       17  40.7032        1
9.62434  21.0029  29.9583        1     17.5  41.5692        1
10.2557   20.445  30.9536        1       17  42.4352        1
9.06657  20.2965  28.9841        1     17.5  43.3013        1
9.67571  19.9356   28.905        1       17  44.1673        1
8.32372  18.2198  28.8748        1     17.5  45.0333        1
8.63275  18.9858  28.8139        1       17  45.8993        1
9.17405  19.3695  28.1214        1     17.5  46.7654        1
7.82184  18.2098  27.9755        1       17  47.6314        1
  7.402  18.0849  26.8394        1     17.5  48.4974        1
8.82387  18.4769  27.1869        1       17  49.3634        1
7.90575  18.1536  27.4496        1     17.5  50.2295        1
9.30235  18.5997  28.2826        1       17  51.0955        1
7.72581  17.2886  27.5517        1     17.5  51.9615        1
8.59253   18.339  27.6635        1       17  52.8275        1
8.42546  18.3308  28.6607        1     17.5  53.6936        1
9.10639  18.8147  28.7402        1       17  54.5596        1
8.74622  19.0071  28.5809        1     17.5  55.4256        1
9.41291  18.5591  29.4933        1       17  56.2917        1
9.82273  20.0788  30.1634        1     17.5  57.1577        1
10.0177  19.3618  29.2984        1       17  58.0237        1
10.7457  19.6506  30.2657        1     17.5  58.8897        1
 11.118   19.878  30.1502        1       17  59.7558        1
10.7863  20.7496   31.326        1     17.5  60.6218        1
 12.228  20.7773   32.155        1       17  61.4878        1
10.8018  21.4368  31.6539        1     17.5  62.3538        1
11.7302  20.8884  32.1807        1       17  63.2199        1
12.0859   21.371  31.3792        1     17.5  64.0859        1
11.7423  21.2652  31.7214        1       17  64.9519        1
11.8943  22.2788  32.0899        1     17.5  65.8179        1
11.7357  22.0175   31.824        1       17   66.684        1
11.2333  22.2848  30.8406        1     17.5    67.55        1
10.2033  21.4283  31.5356        1       17   68.416        1
11.0098  20.4773  30.8401        1     17.5   69.282        1
9.99098  19.8613  30.8345        1       17  70.1481        1
10.1035  20.4045   29.709        1     17.5  71.0141        1
10.4313  19.8382  30.1316        1       17  71.8801        1
9.05142   20.262  29.4215        1     17.5  72.7461        1
 8.7198  19.2555  29.5332        1       17  73.6122        1
9.00497  18.7848  29.3245        1     17.5  74.4782        1
 7.9948  19.0289  28.4118        1       17  75.3442        1
7.45352   17.833  27.0794        1     17.5  76.2102        1
7.88204  18.0466   27.924        1       17  77.0763        1
 7.7481  17.9495  28.4981        1     17.5  77.9423        1
8.47565  18.2285  28.0623        1       17  78.8083        1
7.30737  18.2521  27.2008        1     17.5  79.6743        1
7.94879   17.084  27.7413        1       17  80.5404        1
7.88098  18.3065  27.4098        1     17.5  81.4064        1
9.21176  17.4193   27.749        1       17  82.2724        1
8.51182  17.8805  28.5858        1     17.5  83.1384        1
 8.7089  18.9098  29.5241        1       17  84.0045        1
9.20662  19.5024  28.8355        1     17.5  84.8705        1
9.31673  19.1421  29.1011        1       17  85.7365        1
11.0597  19.8143  30.0136        1     17.5  86.6025        1
10.6587  19.5391  28.9359        1       18 0.866025        1
10.5861  19.7522  29.9222        1     18.5  1.73205        1
9.44773   21.229  30.6785        1       18  2.59808        1
9.67592  20.7953  29.5763        1     18.5   3.4641        1
  11.03  20.7102  31.0714        1       18  4.33013        1
10.7965  20.7722  30.2463        1     18.5  5.19615        1
11.7774  22.1389  31.4574        1       18  6.06218        1
 11.294  21.1004  31.4712        1     18.5   6.9282        1
10.6382   20.809  31.3892        1       18  7.79423        1
10.8562  20.5003  31.3525        1     18.5  8.66025        1
10.4378  21.7642  31.2581        1       18  9.52628        1
10.5946  21.4008  30.7876        1     18.5  10.3923        1
10.8619  21.8095  30.3276        1       18  11.2583        1
10.9433  20.5858  29.2264        1     18.5  12.1244        1
10.5553  20.4959  30.3142        1       18  12.9904        1
9.13024  19.7136  30.2304        1     18.5  13.8564        1
9.66189  19.8578  29.6125        1       18  14.7224        1
8.34901  19.1705  28.7889        1     18.5  15.5885        1
8.05537  19.0365  28.8197        1       18  16.4545        1
8.24796  18.2505  27.9488        1     18.5  17.3205        1
8.22766  18.4306  27.9082        1       18  18.1865        1
  8.788  18.1072  27.9764        1     18.5  19.0526        1
7.17371  18.1245  26.9521        1       18  19.9186        1
7.64874  18.1866  27.2255        1     18.5  20.7846        1
6.15901  17.2807  27.4254        1       18  21.6506        1
7.41104  16.7414  27.7012        1     18.5  22.5167        1
8.48962  18.2352  28.4809        1       18  23.3827        1
8.08574  17.8176  27.9025        1     18.5  24.2487        1
7.90251   17.549  28.5937        1       18  25.1147        1
8.01391  18.8102  28.6479        1     18.5  25.9808        1
8.19031  19.2221  28.6697        1       18  26.8468        1
8.61337  19.0018  28.9751        1     18.5  27.7128        1
9.53038  18.2792  30.4132        1       18  28.5788        1
9.66364  19.5087  29.9767        1     18.5  29.4449        1
10.2486  20.2481  29.9325        1       18  30.3109        1
10.6723  20.7539  30.8823        1     18.5  31.1769        1
9.79545  20.6021  30.3367        1       18  32.0429        1
10.6162  20.1458  30.8771        1     18.5   32.909        1
11.8794  21.5903  30.4986        1       18   33.775        1
11.3905  20.3443  31.5617        1     18.5   34.641        1
 11.538  21.8593  31.3955        1       18   35.507        1
11.2558  21.5635  31.5268        1     18.5  36.3731        1
11.7238  21.7689  30.7055        1       18  37.2391        1
11.1972  21.6037  31.1731        1     18.5  38.1051        1
11.0432  20.3961  31.0022        1       18  38.9711        1
11.2231  20.9827  30.5398        1     18.5  39.8372        1
10.7496  21.1524  30.3169        1       18  40.7032        1
9.57542  20.9531  29.3496        1     18.5  41.5692        1
9.75038  19.5265  30.0498        1       18  42.4352        1
9.39573   18.566  28.0775        1     18.5  43.3013        1
9.63466  18.1459  28.3494        1       18  44.1673        1
8.70509  19.0381  29.0506        1     18.5  45.0333        1
 8.0559  17.6426  29.0743        1       18  45.8993        1
  7.157  17.8318  27.3807        1     18.5  46.7654        1
7.76741  17.6527  28.8414        1       18  47.6314        1
6.85589  17.2899   27.907        1     18.5  48.4974        1
8.42749  18.5618  27.7491        1       18  49.3634        1
7.29164  17.3467  27.0974        1     18.5  50.2295        1
7.11503  17.3475  26.9545        1       18  51.0955        1
7.78084  17.1112   27.818        1     18.5  51.9615        1
7.47302  17.7187  27.2866        1       18  52.8275        1
7.56683  18.1181  27.9237        1     18.5  53.6936        1
8.16846  18.9114  28.7236        1       18  54.5596        1
8.98497  18.3139  27.3285        1     18.5  55.4256        1
8.80392  18.9876  28.2606        1       18  56.2917        1
9.24768  19.2278  28.9123        1     18.5  57.1577        1
9.83949  20.1366  29.8141        1       18  58.0237        1
9.36987  19.9428  29.2028        1     18.5  58.8897        1
10.3837  20.0133  30.1405        1       18  59.7558        1
10.6752  20.9277  30.5358        1     18.5  60.6218        1
11.1156  21.4635   30.647        1       18  61.4878        1
10.3622   20.822  30.8171        1     18.5  62.3538        1
11.4269  20.5909  30.8992        1       18  63.2199        1
11.5325  20.4075   31.838        1     18.5  64.0859        1
10.6852  22.4439  32.0097        1       18  64.9519        1
10.8823  21.3668  31.8258        1     18.5  65.8179        1
11.9296  21.3752  31.1115        1       18   66.684        1
10.8397  19.9265  30.8847        1     18.5    67.55        1
11.0063  21.2431  30.8843        1       18   68.416        1
10.8784  20.8001  29.9881        1     18.5   69.282        1
9.23292  21.6957  30.2228        1       18  70.1481        1
10.2337   20.205  29.4385        1     18.5  71.0141        1
 9.4191  20.5275  30.0545        1       18  71.8801        1
8.91281   19.167  28.8904        1     18.5  72.7461        1
 9.1284  18.8064  28.6431        1       18  73.6122        1
8.29534  17.9176  28.9295        1     18.5  74.4782        1
8.19833  18.4719  28.3567        1       18  75.3442        1
 7.7998   17.173  28.2871        1     18.5  76.2102        1
6.78094  17.8005  28.0395        1       18  77.0763        1
7.62252  18.0349  27.3476        1     18.5  77.9423        1
8.14354  18.0876   27.817        1       18  78.8083        1
6.24931  17.0861  26.7071        1     18.5  79.6743        1
 7.3515  18.0172  27.1999        1       18  80.5404        1
7.84297  17.3153  26.9203        1     18.5  81.4064        1
8.42444  18.0165  27.4514        1       18  82.2724        1
6.86597  17.4421  27.7772        1     18.5  83.1384        1
8.08333  18.1911  28.2164        1       18  84.0045        1
8.52523  18.7919  28.9463        1     18.5  84.8705        1
9.28384  19.2206   29.084        1       18  85.7365        1
8.36319  19.0467  29.6402        1     18.5  86.6025        1
9.74372   19.549  30.0817        1       19 0.866025        1
8.74207  19.7666  30.2543        1     19.5  1.73205        1
9.24209  20.2663  29.5738        1       19  2.59808        1
10.0036  20.8798  29.4306        1     19.5   3.4641        1
11.2069  21.7143  30.8996        1       19  4.33013        1
 9.9583  20.5065  31.2532        1     19.5  5.19615        1
 11.197  21.8783  31.8281        1       19  6.06218        1
10.9518  21.7127  30.8562        1     19.5   6.9282        1
11.1675  19.8547  31.7454        1       19  7.79423        1
11.0793  20.7109  30.8618        1     19.5  8.66025        1
11.4762  19.8697  31.0033        1       19  9.52628        1
10.3171  20.9438  30.5752        1     19.5  10.3923        1
11.8693  20.6041  30.5138        1       19  11.2583        1
10.0922  19.9769  29.4428        1     19.5  12.1244        1
9.53802  19.4817  30.0204        1       19  12.9904        1
9.94377  19.2008  29.6317        1     19.5  13.8564        1
9.82891  19.1168  29.8068        1       19  14.7224        1
9.19674  18.8892  28.3611        1     19.5  15.5885        1
8.10311  18.5183  27.7016        1       19  16.4545        1
8.62102  17.4596  28.4094        1     19.5  17.3205        1
8.10466  17.8924  27.0918        1       19  18.1865        1
7.56558  17.2384   28.142        1     19.5  19.0526        1
7.40644  16.9347  27.2806        1       19  19.9186        1
7.26011  16.7607  27.3458        1     19.5  20.7846        1
7.76547   17.091  26.8369        1       19  21.6506        1
7.12882  17.4314  27.1474        1     19.5  22.5167        1
6.96087  17.9993  27.1538        1       19  23.3827        1
 7.2562  17.0188  27.3045        1     19.5  24.2487        1
  7.827  17.8647  27.6102        1       19  25.1147        1
7.71867  18.5717  26.9165        1     19.5  25.9808        1
8.65639  17.4161  28.5805        1       19  26.8468        1
8.45236  18.8822  28.9317        1     19.5  27.7128        1
 9.2329  18.4666   29.175        1       19  28.5788        1
10.1286   19.083  28.7485        1     19.5  29.4449        1
9.93425   19.716   29.111        1       19  30.3109        1
9.66839  21.2345  30.3805        1     19.5  31.1769        1
10.4167  20.2196   30.103        1       19  32.0429        1
10.3566   20.424  30.9613        1     19.5   32.909        1
10.7197  19.8044  30.7815        1       19   33.775        1
10.3275  20.6065  30.9622        1     19.5   34.641        1
10.7774  21.4613  31.3084        1       19   35.507        1
11.8331  20.1405  30.9442        1     19.5  36.3731        1
11.5114  21.0934  30.6579        1       19  37.2391        1
10.4958  20.9827  30.5394        1     19.5  38.1051        1
10.6157  20.6548  30.8827        1       19  38.9711        1
9.74074  20.3683  30.2325        1     19.5  39.8372        1
10.3137  19.7316  29.7195        1       19  40.7032        1
8.99817   19.544  29.3953        1     19.5  41.5692        1
 9.7483  19.8959  28.9932        1       19  42.4352        1
 8.9206  19.1889  28.6912        1     19.5  43.3013        1
9.20628  18.7455  29.4448        1       19  44.1673        1
9.02895  18.9756  27.7091        1     19.5  45.0333        1
 7.3444  18.9048  28.4408        1       19  45.8993        1
7.13095  17.4534  28.0061        1     19.5  46.7654        1
7.58638  17.7975  28.4063        1       19  47.6314        1
7.48918  16.2566  26.4679        1     19.5  48.4974        1
6.79041  17.0637  27.2742        1       19  49.3634        1
7.10101  16.4906  26.5131        1     19.5  50.2295        1
6.78842  16.5046  27.8313        1       19  51.0955        1
6.46698  16.3377  26.8625        1     19.5  51.9615        1
7.69761   18.059  27.1766        1       19  52.8275        1
